"","CASE_ID","GPS_NAC_ADOPTER","SURVEY_SOURCE","STATE","HOME","HAVESOLAR","WINTER_NOPV_BINNED","SUMMER_NOPV_BINNED","PN1","PN2","PN3","E2","BB1","BB2","BB3","BTE8","BE13","BE10","Co3","VB1","VB2","VB3","VA1","VA2","VA3","VT1","VT2","VT3","VE1","VE2","VE4","VO1","VO2","VO3","CIJM1","CIJM2","CIJM3","CNS1","CNS2","CNS4","SQFT_BINNED","STANCE","PEOPLE_TOT_3PLUS","HAVE_KIDS","GENDER","AGE_BINNED","EDUC_BINNED","FINANCIAL","INCOME_BINNED","RETIRED"
"2160",2160,3,2,1,NA,1,5,7,5,5,5,4,5,3,5,4,4,5,5,5,3,5,5,3,3,5,5,3,5,5,5,5,5,5,5,3,3,5,3,5,1,97,1,1,0,NA,1,4,2,1
"2161",2161,3,2,4,NA,1,NA,NA,4,5,4,5,4,4,5,5,3,4,4,5,4,4,4,4,4,4,5,4,2,2,2,4,4,4,3,3,3,2,2,3,2,2,1,0,1,3,3,2,2,1
"2162",2162,3,2,4,NA,1,5,8,2,1,2,1,4,3,4,5,4,5,4,4,4,3,4,4,4,5,5,5,1,3,2,3,2,3,3,3,4,2,2,2,4,4,1,1,0,2,3,2,4,0
"2163",2163,3,2,4,NA,1,6,11,5,5,4,5,5,5,5,5,5,5,4,4,4,5,5,5,5,4,5,3,4,4,2,4,4,5,4,3,4,3,3,3,3,2,1,1,0,1,4,3,3,0
"2164",2164,3,2,4,NA,1,2,3,3,4,3,3,3,3,3,4,3,4,3,3,3,3,4,3,4,4,4,3,3,3,4,3,4,4,4,4,4,4,4,4,NA,99,NA,99,99,NA,99,99,99,99
"2165",2165,3,2,4,NA,1,3,6,5,5,4,5,5,5,5,5,3,5,5,4,4,3,5,5,5,5,5,4,2,5,3,5,5,5,2,5,4,4,4,5,2,90,0,0,0,4,NA,1,95,1
"2166",2166,3,2,4,NA,1,6,9,5,3,4,5,4,3,5,5,5,5,5,4,3,3,4,4,5,5,5,4,3,5,3,5,4,4,4,4,4,4,3,4,NA,2,0,0,0,4,4,1,3,1
"2167",2167,3,2,4,NA,1,7,9,4,4,4,3,5,3,5,4,4,5,4,4,4,4,3,3,2,5,5,4,2,3,3,5,5,5,4,4,4,3,4,4,2,3,0,1,1,2,3,4,95,0
"2168",2168,3,2,4,NA,1,5,4,5,5,5,5,4,5,5,4,5,4,5,4,4,3,5,5,5,4,5,5,1,2,1,4,4,5,3,3,3,4,4,4,2,1,1,0,1,4,4,1,2,0
"2169",2169,3,2,4,NA,1,7,6,2,3,3,4,3,3,4,4,4,4,4,2,2,2,1,1,2,3,4,1,1,1,2,2,2,2,3,4,3,3,2,2,2,3,1,0,1,2,2,2,2,0
"2170",2170,3,2,2,NA,1,7,11,5,5,4,4,5,5,5,5,5,5,5,5,5,4,5,3,1,5,5,4,4,4,4,4,5,4,5,5,5,5,5,5,NA,5,1,1,0,2,2,1,5,0
"2171",2171,3,2,1,NA,1,3,4,4,3,4,2,3,3,4,4,4,4,4,4,5,4,5,4,4,5,5,4,3,3,3,3,3,4,3,2,2,2,2,2,2,4,0,0,0,4,3,2,99,1
"2172",2172,3,2,4,NA,1,7,5,3,4,4,4,4,4,4,4,4,5,4,4,3,3,3,4,5,4,5,4,4,5,3,5,5,5,4,4,4,4,4,4,3,90,1,0,0,1,3,1,4,0
"2173",2173,3,2,4,NA,1,3,6,4,3,4,3,4,3,4,5,4,5,4,4,4,4,4,4,4,5,4,5,1,1,0,2,2,2,4,4,4,1,1,2,2,5,0,0,1,3,2,2,95,1
"2174",2174,3,2,4,NA,1,6,11,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,3,4,4,3,4,4,4,3,3,3,NA,3,1,1,0,3,1,2,4,0
"2175",2175,3,2,4,NA,1,6,6,5,5,5,4,4,4,5,5,4,5,4,4,3,4,3,3,3,3,4,4,2,2,2,3,3,4,3,3,3,2,2,2,2,2,1,1,0,2,3,2,4,0
"2176",2176,3,2,4,NA,1,11,11,4,4,4,4,4,4,5,5,5,5,5,5,4,4,4,0,5,5,5,5,4,5,4,4,5,4,4,4,4,3,3,3,4,3,1,1,1,1,2,2,5,0
"2177",2177,3,2,4,NA,1,5,6,1,1,2,1,2,2,3,4,4,5,3,2,2,1,3,1,2,4,5,4,2,2,2,3,3,3,3,2,4,2,2,2,2,4,1,1,0,1,4,1,5,0
"2178",2178,3,2,4,NA,1,7,11,5,4,4,4,4,4,5,5,3,4,4,4,4,5,4,4,5,5,4,4,4,5,5,4,4,4,3,3,3,3,3,3,3,2,1,NA,0,3,2,1,95,0
"2179",2179,3,2,4,NA,1,6,6,4,4,2,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,4,4,3,3,5,5,5,2,3,3,3,2,3,2,90,0,0,1,4,4,1,NA,0
"2180",2180,3,2,4,NA,1,5,9,1,1,2,1,1,1,1,1,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,NA,97,1,1,0,1,3,2,5,0
"2181",2181,3,2,2,NA,1,3,5,3,3,4,4,3,3,3,4,3,4,3,5,1,2,5,2,5,5,5,5,1,1,1,5,2,4,3,2,3,1,1,2,1,99,0,0,0,4,1,4,95,1
"2182",2182,3,2,4,NA,1,8,11,1,1,1,1,1,1,1,1,1,1,1,5,5,4,5,3,5,4,5,5,2,3,3,5,5,5,2,2,2,3,3,3,3,3,0,0,0,2,4,1,4,0
"2183",2183,3,2,4,NA,1,5,5,4,3,4,4,4,4,4,4,3,4,4,4,3,4,4,3,3,4,3,3,3,2,1,3,1,4,3,4,3,4,5,3,2,3,0,0,0,4,2,2,1,1
"2184",2184,3,2,4,NA,1,6,6,1,1,1,1,4,1,4,5,3,5,4,3,1,1,5,3,5,5,5,4,3,3,2,4,2,4,3,3,3,3,3,4,1,5,0,0,0,4,2,1,2,1
"2185",2185,3,2,4,NA,1,5,3,4,4,4,3,3,3,4,4,3,4,4,4,4,4,5,3,3,5,5,3,2,2,3,2,2,3,3,3,3,2,1,2,1,3,0,0,0,4,NA,1,2,1
"2186",2186,3,2,4,NA,1,9,11,4,4,4,4,4,3,4,4,4,4,4,4,2,3,5,3,4,4,5,4,3,3,2,3,2,3,2,2,3,2,2,3,4,4,1,1,0,3,2,2,4,0
"2187",2187,3,2,4,NA,1,8,10,3,3,4,2,3,2,3,4,3,5,3,4,3,3,3,4,3,4,3,3,3,3,3,4,4,3,4,3,3,4,3,3,4,4,1,1,0,2,3,2,95,0
"2188",2188,3,2,4,NA,1,4,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,4,5,3,3,4,2,4,4,4,2,2,2,3,3,3,1,2,0,0,0,3,2,2,1,1
"2189",2189,3,2,1,NA,1,NA,NA,4,5,5,5,5,4,5,3,4,5,4,5,5,4,5,5,5,5,5,4,2,4,3,4,4,4,4,4,3,3,3,3,NA,3,1,1,1,2,2,1,4,0
"2190",2190,3,2,4,NA,1,5,7,4,4,3,4,4,4,4,4,98,4,4,3,3,3,3,2,3,3,3,3,2,1,3,3,3,3,3,3,4,3,3,3,1,4,0,0,0,2,2,3,1,1
"2191",2191,3,2,4,NA,1,7,7,3,3,3,3,3,3,3,5,5,5,5,3,3,3,5,4,4,5,5,4,3,4,4,3,3,3,1,2,4,1,1,1,2,97,0,0,1,3,2,1,2,1
"2192",2192,3,2,4,NA,1,8,8,4,4,4,4,4,4,4,98,4,5,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,3,3,3,3,2,3,3,NA,3,0,0,99,4,2,2,2,1
"2193",2193,3,2,2,NA,1,NA,NA,3,3,3,3,3,3,3,3,3,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,3,3,2,2,2,NA,99,1,1,0,1,4,2,4,0
"2194",2194,3,2,4,NA,1,7,11,5,5,5,3,4,4,5,5,5,5,5,4,5,3,4,4,5,3,5,4,4,4,4,4,4,4,5,5,3,4,4,5,2,4,1,0,1,3,2,1,4,0
"2195",2195,3,2,4,NA,1,9,8,2,2,2,1,2,2,3,2,2,1,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,3,3,3,3,3,3,3,4,NA,0,1,4,1,1,NA,1
"2196",2196,3,2,4,NA,1,7,11,5,5,3,5,5,4,5,4,4,5,5,4,3,3,3,3,4,4,4,3,3,3,3,3,3,4,4,4,3,3,3,4,4,3,1,1,0,3,2,2,5,0
"2197",2197,3,2,4,NA,1,7,11,1,1,1,3,1,1,3,4,98,4,4,2,2,2,5,1,1,4,5,3,2,2,3,5,3,4,4,4,4,3,4,3,NA,4,NA,99,0,4,2,1,4,1
"2198",2198,3,2,4,NA,1,4,6,2,2,3,2,5,2,2,4,5,5,4,2,3,3,3,2,4,4,5,3,3,2,3,4,4,4,3,3,3,2,3,2,3,90,1,1,0,1,2,2,3,0
"2199",2199,3,2,4,NA,1,6,9,5,5,5,5,5,5,5,3,3,5,4,4,3,3,4,4,4,4,5,4,2,2,3,2,2,2,2,1,2,1,1,2,2,2,0,0,0,4,2,1,3,1
"2200",2200,3,2,4,NA,1,7,9,4,4,3,5,5,3,4,5,3,5,5,3,3,2,4,4,4,4,4,4,3,3,3,3,3,2,4,4,4,2,2,2,1,3,1,1,1,2,4,2,4,0
"2201",2201,3,2,4,NA,1,2,NA,5,4,3,5,4,5,5,5,4,4,5,3,4,2,4,3,3,4,4,1,1,3,2,3,3,4,3,4,4,2,2,3,1,97,0,0,1,4,3,1,95,1
"2202",2202,3,2,4,NA,1,2,5,5,5,5,5,4,4,5,4,3,3,5,5,4,4,5,4,4,4,5,4,3,3,3,3,3,4,3,3,3,3,3,3,2,2,0,0,1,4,4,1,4,1
"2203",2203,3,2,4,NA,1,4,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,4,4,5,4,5,2,2,3,4,3,5,4,2,2,4,5,4,2,2,3,0,0,0,3,4,2,3,0
"2204",2204,3,2,2,NA,1,11,11,4,4,3,4,4,4,4,4,4,5,4,4,5,4,4,5,5,5,5,3,3,4,3,3,4,4,3,3,5,2,2,1,4,3,1,0,1,NA,2,2,5,0
"2205",2205,3,2,4,NA,1,7,9,3,3,3,2,3,98,4,4,2,4,4,5,4,4,5,4,4,5,5,5,1,4,2,4,3,4,4,3,4,3,3,3,4,4,1,0,0,3,3,2,4,0
"2206",2206,3,2,1,NA,1,4,10,4,5,4,5,5,5,5,3,4,5,4,4,5,4,2,3,3,4,5,5,5,5,4,5,4,5,5,5,4,4,5,5,2,90,1,1,0,1,NA,2,4,0
"2207",2207,3,2,1,NA,1,5,6,4,4,3,5,4,4,4,4,4,5,3,4,4,3,5,5,5,4,5,3,3,3,5,3,3,3,4,4,4,2,2,2,2,2,1,1,0,1,3,1,5,0
"2208",2208,3,2,4,NA,1,10,7,3,3,4,3,4,3,4,5,3,5,3,3,3,3,5,3,4,5,5,4,4,4,4,5,4,3,2,2,3,4,3,4,4,4,0,0,0,3,3,1,95,0
"2209",2209,3,2,4,NA,1,6,8,1,1,4,1,4,1,1,4,4,4,4,2,2,2,3,2,3,2,4,3,1,2,2,2,1,2,5,3,2,4,2,4,3,3,1,1,0,2,4,3,4,0
"2210",2210,3,2,2,NA,1,5,5,4,4,4,4,4,4,4,4,98,4,4,5,5,4,5,4,4,5,5,4,1,3,2,4,3,4,1,1,3,1,1,1,2,3,0,0,0,4,NA,2,95,1
"2211",2211,3,2,4,NA,1,4,10,3,3,3,3,3,3,4,5,4,4,4,3,3,3,5,2,5,5,5,2,2,2,2,5,5,4,5,5,5,2,1,1,2,97,0,1,1,2,4,1,3,0
"2212",2212,3,2,4,NA,1,3,7,5,5,5,5,5,5,5,5,4,5,5,5,5,3,5,5,4,5,5,4,1,1,1,3,2,5,2,3,3,2,2,3,2,5,0,0,0,4,2,3,1,1
"2213",2213,3,2,1,NA,1,11,9,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,3,1,1,5,1,1,4,1,1,4,5,3,4,4,2,3,3,2,4,0,0,0,4,4,2,3,1
"2214",2214,3,2,4,NA,1,4,6,3,3,4,2,3,3,4,4,2,4,3,2,2,1,3,3,2,4,5,4,3,2,1,3,4,4,3,4,4,1,2,3,2,5,0,0,0,4,1,1,4,0
"2215",2215,3,2,4,NA,1,9,11,3,3,3,4,4,4,4,5,5,5,5,3,3,3,3,3,3,3,3,3,3,4,3,5,4,3,2,3,3,3,3,3,3,3,1,1,0,1,3,2,4,0
"2216",2216,3,2,4,NA,1,7,11,4,5,5,4,5,4,5,5,5,5,5,5,4,4,4,4,4,5,5,5,5,4,5,4,4,4,5,5,5,5,4,4,2,4,1,0,0,2,2,2,4,0
"2217",2217,3,2,4,NA,1,8,10,5,5,5,5,5,4,5,4,3,4,5,5,3,2,4,4,5,3,5,3,4,3,3,4,4,4,5,5,4,3,5,5,4,90,1,1,0,1,4,2,4,0
"2218",2218,3,2,4,NA,1,7,11,3,3,4,3,3,3,3,4,3,4,3,4,4,3,4,4,4,4,5,4,3,4,4,4,4,3,2,2,3,2,2,2,4,3,1,1,1,1,1,1,3,0
"2219",2219,3,2,1,NA,1,4,6,5,4,4,5,4,5,5,5,5,5,5,5,4,4,5,5,5,4,5,5,3,5,3,5,4,5,4,3,4,5,5,5,2,1,1,0,0,3,2,1,4,0
"2220",2220,3,2,4,NA,1,6,3,5,4,4,5,5,4,5,4,2,3,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,4,4,5,2,5,1,3,4,0,0,0,4,2,1,NA,1
"2221",2221,3,2,4,NA,1,7,11,3,3,3,3,4,3,4,4,5,5,4,2,2,1,4,3,4,4,5,2,4,3,4,4,4,4,3,3,3,2,2,2,4,4,0,0,0,4,4,1,95,1
"2222",2222,3,2,4,NA,1,NA,NA,3,98,2,98,4,98,4,5,5,5,5,4,4,1,4,4,4,5,5,4,2,3,3,4,4,5,3,3,3,1,1,2,4,4,0,0,0,4,3,1,5,1
"2223",2223,3,2,4,NA,1,5,8,4,4,3,5,4,4,5,4,4,4,4,4,4,4,3,3,3,3,4,4,2,2,3,4,4,4,5,3,3,4,4,3,2,90,1,1,0,1,2,2,4,0
"2224",2224,3,2,4,NA,1,8,9,5,5,5,4,4,4,5,5,2,3,3,5,5,4,5,5,5,5,5,5,3,3,3,3,4,3,2,3,4,3,2,3,3,3,1,1,1,1,NA,2,5,0
"2225",2225,3,2,4,NA,1,5,11,1,1,1,1,3,1,1,5,5,5,3,3,2,1,2,2,3,5,5,5,3,1,3,5,5,1,3,3,3,2,3,3,3,5,0,1,0,2,4,2,3,0
"2226",2226,3,2,4,NA,1,5,11,3,3,4,2,3,2,3,3,3,3,3,5,5,3,4,4,4,5,5,5,2,4,2,4,3,4,5,5,5,3,4,4,3,4,1,1,1,1,4,1,2,0
"2227",2227,3,2,4,NA,1,6,10,3,1,1,3,4,4,4,5,5,5,4,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,NA,99,NA,99,99,NA,99,99,99,0
"2228",2228,3,2,4,NA,1,4,6,3,3,3,4,2,2,4,4,3,4,4,2,5,4,1,4,4,3,5,3,2,1,2,4,4,4,2,2,2,2,1,1,2,3,1,1,0,1,3,2,4,0
"2229",2229,3,2,2,NA,1,6,6,4,4,4,5,4,4,5,5,98,5,5,5,5,4,5,4,5,5,5,5,4,4,1,3,2,3,5,5,5,2,2,3,NA,97,0,0,1,2,3,2,95,0
"2230",2230,3,2,1,NA,1,5,9,4,3,3,5,5,5,4,4,4,4,4,5,5,5,5,4,4,5,5,3,1,3,1,3,2,4,3,3,2,2,3,2,NA,97,1,0,1,2,4,2,2,0
"2231",2231,3,2,4,NA,1,5,5,3,3,3,2,3,3,4,5,3,5,4,3,2,0,5,5,5,5,0,5,4,5,2,4,4,3,5,5,2,2,3,3,2,3,0,0,0,3,2,1,NA,0
"2232",2232,3,2,4,NA,1,5,9,3,4,5,3,4,4,3,4,4,4,3,3,4,3,4,4,3,4,4,3,3,2,2,3,2,4,3,3,4,4,3,2,1,5,0,0,0,4,2,2,2,1
"2233",2233,3,2,4,NA,1,5,6,1,1,1,1,1,1,4,4,4,5,4,3,2,0,3,5,5,5,4,5,3,5,3,5,3,4,4,3,3,2,2,1,3,4,0,0,0,3,4,1,5,1
"2234",2234,3,2,4,NA,1,6,9,5,5,4,5,4,4,4,5,4,4,3,5,4,4,4,4,5,5,5,3,2,3,2,5,5,4,3,3,3,3,2,2,2,3,NA,0,0,3,3,2,5,0
"2235",2235,3,2,4,NA,1,4,7,4,4,2,5,5,4,4,5,5,5,5,4,4,4,4,3,4,4,4,3,4,4,4,3,4,3,3,3,3,2,2,3,2,3,0,0,0,4,3,1,2,1
"2236",2236,3,2,2,NA,1,7,10,3,3,4,3,4,3,3,5,5,5,4,3,3,3,3,3,3,4,4,3,4,3,3,4,4,3,4,4,4,3,4,3,NA,3,1,1,0,1,2,3,95,0
"2237",2237,3,2,4,NA,1,7,10,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,4,4,5,4,5,4,4,5,4,3,3,3,3,3,0,0,0,3,2,1,4,1
"2238",2238,3,2,4,NA,1,7,9,3,3,4,4,4,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,4,1,4,0,0,1,3,1,1,2,1
"2239",2239,3,2,4,NA,1,5,11,5,3,5,5,4,3,4,5,5,5,5,4,2,1,3,1,1,2,5,2,1,1,2,1,1,1,1,1,1,1,1,1,3,97,1,1,0,3,NA,1,95,1
"2240",2240,3,2,2,NA,1,NA,NA,3,3,3,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,1,1,1,1,1,1,5,5,5,3,3,5,NA,3,0,0,0,4,4,1,1,1
"2241",2241,3,2,1,NA,1,10,NA,4,4,3,5,4,5,5,5,5,5,4,4,4,4,4,4,4,5,5,3,4,3,3,3,4,4,3,4,3,4,3,2,NA,90,1,1,0,1,2,3,5,0
"2242",2242,3,2,4,NA,1,4,8,2,3,3,2,3,3,4,5,3,5,4,3,2,2,1,2,1,4,5,4,2,2,4,2,3,2,3,3,4,3,3,3,2,4,0,0,0,1,2,2,4,0
"2243",2243,3,2,2,NA,1,9,11,4,4,4,4,4,4,4,4,4,5,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,5,4,5,5,5,3,3,1,0,0,3,2,1,5,1
"2244",2244,3,2,4,NA,1,NA,NA,4,5,5,3,5,3,5,5,4,5,5,5,5,5,4,5,5,5,5,4,2,3,3,4,4,5,3,4,3,2,3,3,3,99,NA,99,99,NA,99,99,99,1
"2245",2245,3,2,2,NA,1,6,4,5,5,4,5,5,5,5,5,5,5,5,4,3,2,4,4,5,4,4,3,3,4,2,3,3,3,3,4,4,3,3,3,2,2,1,1,1,1,2,1,4,0
"2246",2246,3,2,1,NA,1,NA,NA,3,3,3,1,3,3,3,4,3,4,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,4,3,3,3,3,NA,4,1,1,0,2,3,2,95,0
"2247",2247,3,2,4,NA,1,7,7,5,5,5,5,5,5,5,98,2,3,98,5,4,4,5,4,4,5,5,5,3,2,2,3,3,4,4,5,4,3,3,3,4,4,0,0,1,4,2,2,2,1
"2248",2248,3,2,4,NA,1,9,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,2,97,NA,99,1,2,2,1,4,0
"2249",2249,3,2,4,NA,1,9,11,5,5,4,5,5,5,5,4,5,5,4,5,5,4,4,4,4,4,4,4,4,3,3,4,4,3,2,2,2,3,3,3,4,2,0,0,0,4,2,1,1,1
"2250",2250,3,2,4,NA,1,4,5,4,4,4,4,4,3,4,4,3,3,2,2,2,2,2,2,3,2,3,2,1,1,2,2,1,1,2,2,3,3,3,3,2,3,0,0,0,4,3,1,4,1
"2251",2251,3,2,4,NA,1,5,3,4,4,5,5,4,4,4,5,4,4,4,5,4,4,4,3,3,2,4,2,2,4,3,4,4,4,3,3,4,2,3,2,4,1,0,0,0,3,3,1,5,0
"2252",2252,3,2,4,NA,1,3,5,3,4,3,3,3,3,4,4,2,4,2,4,4,3,4,4,4,5,4,4,2,2,1,3,3,3,3,3,3,2,2,2,NA,4,0,0,0,4,2,2,1,1
"2253",2253,3,2,2,NA,1,NA,NA,3,3,2,5,3,4,4,4,3,4,3,5,5,5,5,5,5,5,5,4,3,4,1,4,4,3,3,3,4,1,1,1,NA,97,1,1,1,1,2,2,1,0
"2254",2254,3,2,4,NA,1,9,11,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,2,4,4,3,4,4,4,3,3,3,4,4,0,0,0,4,4,1,95,0
"2255",2255,3,2,4,NA,1,9,9,3,3,3,4,3,3,4,4,4,4,4,3,3,3,3,3,3,4,4,4,2,3,3,3,2,3,3,3,2,2,2,2,3,4,1,0,1,3,2,1,4,0
"2256",2256,3,2,4,NA,1,10,11,4,3,5,3,4,3,5,5,4,5,5,4,4,4,3,3,4,4,5,3,2,2,3,3,3,4,3,3,3,3,3,3,4,4,0,0,0,3,3,1,95,0
"2257",2257,3,2,4,NA,1,11,11,3,1,4,1,4,1,3,5,4,5,4,2,4,4,5,5,5,5,5,5,5,5,3,3,3,3,5,5,5,4,3,3,4,4,1,1,0,2,3,2,4,0
"2258",2258,3,2,4,NA,1,6,5,4,4,3,5,4,4,4,4,4,4,4,4,4,3,4,3,3,5,5,4,2,3,3,4,4,4,3,3,4,1,2,2,2,3,0,0,1,4,2,1,2,1
"2259",2259,3,2,4,NA,1,8,8,4,5,2,5,5,1,5,5,4,4,4,0,0,4,4,4,4,5,2,2,1,2,3,2,3,2,3,4,5,1,2,2,1,97,0,0,1,3,2,4,2,0
"2260",2260,3,2,1,NA,1,NA,NA,4,4,4,4,4,4,4,4,98,4,4,5,5,5,5,5,5,5,5,5,1,3,1,1,1,5,3,2,2,2,3,4,NA,3,1,1,0,3,4,1,5,0
"2261",2261,3,2,4,NA,1,10,11,5,5,5,5,5,5,5,5,4,5,5,4,5,3,5,4,5,3,5,4,1,3,3,2,3,3,3,3,3,3,2,2,2,1,1,0,1,3,3,1,4,0
"2262",2262,3,2,4,NA,1,5,5,5,5,5,5,5,98,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,4,4,4,4,4,2,2,1,0,1,4,3,1,4,1
"2263",2263,3,2,4,NA,1,7,9,3,3,3,3,3,3,5,5,3,5,5,3,2,1,4,2,2,4,4,4,1,1,2,1,4,2,1,1,2,2,1,1,1,4,0,0,0,2,2,1,3,0
"2264",2264,3,2,4,NA,1,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,3,5,2,5,5,5,5,5,5,2,2,2,1,3,0,0,0,4,4,1,3,0
"2265",2265,3,2,4,NA,1,6,NA,3,4,4,4,4,98,5,4,98,4,4,4,3,3,3,1,3,4,5,3,1,2,3,3,3,2,2,2,2,1,2,1,2,99,NA,99,0,3,4,2,99,0
"2266",2266,3,2,4,NA,1,10,11,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,5,3,5,4,5,4,5,4,5,4,5,2,1,1,0,0,3,4,1,5,0
"2267",2267,3,2,4,NA,1,11,11,3,4,4,5,4,4,4,4,4,5,4,4,3,99,99,99,3,99,4,3,99,3,99,99,3,3,99,99,3,99,99,99,4,3,NA,99,0,4,99,1,5,0
"2268",2268,3,2,4,NA,1,6,11,3,1,4,1,3,1,3,5,98,5,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,3,2,2,1,2,3,0,0,0,NA,2,2,3,0
"2269",2269,3,2,4,NA,1,7,8,5,5,4,5,5,5,5,5,5,5,5,3,4,3,3,3,4,4,4,3,3,3,2,4,3,3,4,3,4,3,3,4,2,3,0,0,1,3,4,2,4,0
"2270",2270,3,2,2,NA,1,5,NA,4,4,3,5,4,4,4,4,3,4,4,4,4,4,5,4,5,4,5,4,4,5,3,4,4,5,3,3,3,3,4,3,1,2,NA,0,1,3,4,3,2,0
"2271",2271,3,2,2,NA,1,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,4,5,5,4,4,4,4,3,4,3,4,4,3,3,3,4,3,2,3,1,3,1,0,0,4,2,2,1,1
"2272",2272,3,2,1,NA,1,3,5,5,5,4,4,5,4,5,4,3,2,3,5,5,5,5,4,4,5,5,4,2,5,4,4,4,5,5,4,5,3,5,4,2,3,0,0,0,NA,4,2,95,0
"2273",2273,3,2,4,NA,1,8,5,4,3,3,5,5,5,5,5,5,5,5,2,2,3,4,3,4,4,5,3,3,2,3,2,4,3,3,3,3,3,3,4,4,3,0,0,0,3,2,1,2,1
"2274",2274,3,2,2,NA,1,NA,NA,5,5,5,5,5,5,5,5,4,5,4,5,5,4,5,3,5,5,5,4,4,3,4,3,4,5,4,4,4,4,4,4,1,3,1,1,0,1,3,1,5,0
"2275",2275,3,2,4,NA,1,5,3,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,4,4,4,3,3,2,3,2,3,2,3,1,0,1,3,4,1,5,0
"2276",2276,3,2,4,NA,1,9,9,2,3,4,5,3,4,4,5,3,4,3,4,4,2,3,4,3,3,4,4,2,2,3,3,3,4,2,3,4,1,2,2,3,3,1,0,0,3,3,1,5,0
"2277",2277,3,2,4,NA,1,3,8,3,3,3,3,3,3,3,4,3,4,3,2,3,3,5,3,3,3,4,1,3,1,3,3,3,4,3,3,3,3,2,3,3,4,0,0,0,4,3,1,95,1
"2278",2278,3,2,4,NA,1,NA,NA,4,4,4,5,4,3,4,3,3,3,3,3,2,2,4,4,4,4,4,4,3,3,3,3,4,4,3,3,3,1,2,2,4,2,0,0,1,4,4,99,95,1
"2279",2279,3,2,4,NA,1,6,6,4,3,3,5,3,4,4,5,4,4,4,2,2,2,3,2,3,4,4,4,2,2,2,2,3,2,3,3,3,2,2,2,2,3,0,0,0,3,4,1,5,0
"2280",2280,3,2,4,NA,1,4,3,5,5,5,5,5,5,5,4,3,4,4,5,5,4,4,4,4,5,5,4,4,3,3,4,5,4,4,4,4,3,3,3,1,3,1,0,0,4,4,2,2,1
"2281",2281,3,2,4,NA,1,NA,7,5,5,4,5,5,5,5,5,98,5,5,5,5,5,5,4,4,5,5,4,4,4,3,5,5,5,4,4,4,4,3,3,2,3,NA,99,1,4,2,2,1,1
"2282",2282,3,2,1,NA,1,4,8,3,3,3,5,4,3,3,4,3,5,3,3,3,3,3,4,4,4,5,4,4,3,4,4,3,3,4,4,4,2,3,4,3,3,1,1,0,2,2,1,4,0
"2283",2283,3,2,4,NA,1,6,11,4,1,5,1,5,1,5,5,5,5,5,5,5,3,5,5,5,5,5,3,3,3,1,3,3,3,5,5,5,5,5,5,2,4,1,0,0,2,1,3,3,0
"2284",2284,3,2,4,NA,1,8,11,4,4,3,4,4,3,4,5,4,4,4,3,2,2,4,3,3,4,5,4,2,3,3,3,3,3,2,2,3,3,2,3,2,3,NA,99,0,3,1,1,5,0
"2285",2285,3,2,4,NA,1,5,4,3,3,3,3,5,3,4,5,4,5,4,3,3,5,5,5,5,5,5,5,3,5,3,4,3,3,2,3,4,2,2,2,2,4,0,0,0,4,2,2,2,1
"2286",2286,3,2,2,NA,1,NA,NA,5,5,5,3,5,3,5,5,4,4,4,5,5,5,4,5,2,5,5,5,5,1,3,5,5,5,4,3,2,3,4,3,NA,90,1,0,0,3,2,2,95,1
"2287",2287,3,2,4,NA,1,4,8,3,3,1,1,5,3,3,5,1,5,5,1,3,2,3,1,2,3,5,3,1,1,2,1,2,3,1,1,1,2,2,1,2,90,0,0,0,4,4,2,4,1
